"","id","task","stimulus","density","frequency","length","item","rt","log_rt","correct"
"6369","L26","lexdec","word","high","low","5","hatch",0.672,-0.397496938458987,TRUE
"6370","L26","lexdec","word","high","low","5","minus",0.859,-0.151986356997882,TRUE
"6371","L26","lexdec","word","high","low","6","ringed",0.812,-0.208254938820459,TRUE
"6372","L26","lexdec","word","high","low","6","dating",0.812,-0.208254938820459,TRUE
"6373","L26","lexdec","nonword","low","high","4","seqp",0.672,-0.397496938458987,TRUE
"6374","L26","lexdec","nonword","low","high","4","plau",0.672,-0.397496938458987,TRUE
"6375","L26","lexdec","nonword","low","high","5","iogue",0.843,-0.170788320980282,TRUE
"6376","L26","lexdec","nonword","low","high","5","phuph",3.453,1.23924341840786,TRUE
"6377","L26","lexdec","nonword","low","high","5","moqld",1,0,TRUE
"6378","L26","lexdec","nonword","low","high","6","jridge",0.672,-0.397496938458987,TRUE
"6379","L26","lexdec","nonword","low","high","6","pganes",1.343,0.294905917541101,TRUE
"6380","L26","lexdec","nonword","low","high","4","tauv",0.609,-0.49593701127224,TRUE
"6381","L26","lexdec","nonword","low","high","4","wlus",1.141,0.131905070879939,TRUE
"6382","L26","lexdec","nonword","low","high","5","ayped",0.985,-0.0151136378100482,TRUE
"6383","L26","lexdec","nonword","low","high","5","rocis",0.766,-0.266573109241546,TRUE
"6384","L26","lexdec","nonword","low","high","6","ticyed",0.797,-0.226900600191922,TRUE
"6385","L26","lexdec","nonword","low","high","6","mhurch",0.859,-0.151986356997882,TRUE
"6386","L26","lexdec","nonword","low","high","6","nekved",1.688,0.523544396173765,TRUE
"6387","L26","lexdec","nonword","low","high","4","cruo",0.734,-0.309246250367621,TRUE
"6388","L26","lexdec","nonword","low","high","4","nras",0.703,-0.352398387171472,TRUE
"6389","L26","lexdec","nonword","low","high","4","zryf",0.671,-0.398986142010455,TRUE
"6390","L26","lexdec","nonword","low","high","5","yleak",1.031,0.0305292050348228,TRUE
"6391","L26","lexdec","nonword","low","high","5","blavt",0.75,-0.287682072451781,TRUE
"6392","L26","lexdec","nonword","low","high","5","rogts",0.86,-0.150822889734584,TRUE
"6393","L26","lexdec","nonword","low","high","6","yurtwh",1.125,0.117783035656383,TRUE
"6394","L26","lexdec","nonword","low","high","4","zonx",0.703,-0.352398387171472,TRUE
"6395","L26","lexdec","nonword","low","high","4","niys",1.078,0.0751074724868055,TRUE
"6396","L26","lexdec","nonword","low","high","4","murw",0.766,-0.266573109241546,TRUE
"6397","L26","lexdec","nonword","low","high","5","nocve",0.64,-0.446287102628419,TRUE
"6398","L26","lexdec","nonword","low","high","5","pjach",1,0,TRUE
"6399","L26","lexdec","nonword","low","high","5","sgoal",0.938,-0.0640053299759124,TRUE
"6400","L26","lexdec","nonword","low","high","6","vrites",1.015,0.0148886124937506,TRUE
"6401","L26","lexdec","nonword","low","high","6","uifths",0.766,-0.266573109241546,TRUE
"6402","L26","lexdec","nonword","low","high","4","nsrm",0.766,-0.266573109241546,TRUE
"6403","L26","lexdec","nonword","low","high","4","dwrm",0.813,-0.207024169434327,TRUE
"6404","L26","lexdec","nonword","low","high","4","kexn",0.938,-0.0640053299759124,TRUE
"6405","L26","lexdec","nonword","low","high","5","drous",0.797,-0.226900600191922,TRUE
"6406","L26","lexdec","nonword","low","high","5","snohd",1.063,0.0610950993598108,TRUE
"6407","L26","lexdec","nonword","low","high","5","gfmfs",0.672,-0.397496938458987,TRUE
"6408","L26","lexdec","nonword","low","high","6","glzzed",0.953,-0.048140375327935,TRUE
"6409","L26","lexdec","nonword","low","high","6","talwed",0.406,-0.901402119380404,TRUE
"6410","L26","lexdec","word","low","high","4","golf",1.25,0.22314355131421,TRUE
"6411","L26","lexdec","word","low","high","4","drew",0.657,-0.420071260497527,TRUE
"6412","L26","lexdec","word","low","high","5","names",0.578,-0.54818141030976,TRUE
"6413","L26","lexdec","word","low","high","5","ideal",0.5,-0.693147180559945,TRUE
"6414","L26","lexdec","word","low","high","5","tools",0.765,-0.267879445155601,TRUE
"6415","L26","lexdec","word","low","high","6","raised",0.609,-0.49593701127224,TRUE
"6416","L26","lexdec","word","low","high","6","talked",0.984,-0.0161293819298836,TRUE
"6417","L26","lexdec","word","low","high","4","term",0.75,-0.287682072451781,TRUE
"6418","L26","lexdec","word","low","high","4","edge",0.781,-0.247180129142451,TRUE
"6419","L26","lexdec","word","low","high","5","brief",1,0,TRUE
"6420","L26","lexdec","word","low","high","5","queen",0.735,-0.3078847797693,TRUE
"6421","L26","lexdec","word","low","high","5","serve",1.047,0.0459289318883997,TRUE
"6422","L26","lexdec","word","low","high","6","remain",1.063,0.0610950993598108,TRUE
"6423","L26","lexdec","word","low","high","6","dreams",0.875,-0.133531392624523,TRUE
"6424","L26","lexdec","word","low","high","6","tongue",0.766,-0.266573109241546,TRUE
"6425","L26","lexdec","word","low","high","4","plus",0.844,-0.16960278438618,TRUE
"6426","L26","lexdec","word","low","high","4","iron",0.781,-0.247180129142451,TRUE
"6427","L26","lexdec","word","low","high","4","bird",1.032,0.031498667059371,TRUE
"6428","L26","lexdec","word","low","high","5","towns",0.609,-0.49593701127224,TRUE
"6429","L26","lexdec","word","low","high","5","enemy",0.735,-0.3078847797693,TRUE
"6430","L26","lexdec","word","low","high","5","liked",1.343,0.294905917541101,TRUE
"6431","L26","lexdec","word","low","high","6","weight",0.641,-0.444725822061467,TRUE
"6432","L26","lexdec","word","low","high","6","cattle",3.266,1.18356599454827,TRUE
"6433","L26","lexdec","word","low","high","4","glad",1,0,TRUE
"6434","L26","lexdec","word","low","high","4","duty",0.766,-0.266573109241546,TRUE
"6435","L26","lexdec","word","low","high","4","copy",1.203,0.184818436992542,TRUE
"6436","L26","lexdec","word","low","high","5","limit",0.937,-0.0650719967437148,TRUE
"6437","L26","lexdec","word","low","high","5","march",0.781,-0.247180129142451,TRUE
"6438","L26","lexdec","word","low","high","6","proved",1.016,0.0158733491562902,TRUE
"6439","L26","lexdec","word","low","high","6","helped",0.687,-0.375420986759788,TRUE
"6440","L26","lexdec","word","low","high","6","strain",1.172,0.158711691154821,TRUE
"6441","L26","lexdec","word","low","high","4","acts",0.656,-0.421594490038048,TRUE
"6442","L26","lexdec","word","low","high","4","onto",0.687,-0.375420986759788,TRUE
"6443","L26","lexdec","word","low","high","4","sign",0.906,-0.0987159729391577,TRUE
"6444","L26","lexdec","word","low","high","5","chief",1.422,0.352064331381049,TRUE
"6445","L26","lexdec","word","low","high","5","noted",0.968,-0.0325231917055601,TRUE
"6446","L26","lexdec","word","low","high","6","agreed",0.937,-0.0650719967437148,TRUE
"6447","L26","lexdec","word","low","high","6","latest",0.687,-0.375420986759788,TRUE
"6448","L26","lexdec","word","low","high","6","nodded",1.203,0.184818436992542,TRUE
"6449","L26","lexdec","nonword","low","low","4","nege",0.734,-0.309246250367621,TRUE
"6450","L26","lexdec","nonword","low","low","4","deke",1.344,0.295650242100958,TRUE
"6451","L26","lexdec","nonword","low","low","5","snucs",2.703,0.994362267294311,TRUE
"6452","L26","lexdec","nonword","low","low","5","slefs",1.125,0.117783035656383,TRUE
"6453","L26","lexdec","nonword","low","low","5","kwauc",1.281,0.247641022914597,TRUE
"6454","L26","lexdec","nonword","low","low","6","quetts",0.922,-0.0812100554255432,TRUE
"6455","L26","lexdec","nonword","low","low","6","bounge",0.75,-0.287682072451781,TRUE
"6456","L26","lexdec","nonword","low","low","4","kyth",1.375,0.318453731118535,TRUE
"6457","L26","lexdec","nonword","low","low","4","vabb",2.078,0.731405892677036,TRUE
"6458","L26","lexdec","nonword","low","low","4","deuf",1.469,0.38458189719174,TRUE
"6459","L26","lexdec","nonword","low","low","5","dwice",0.906,-0.0987159729391577,TRUE
"6460","L26","lexdec","nonword","low","low","5","volms",1.25,0.22314355131421,TRUE
"6461","L26","lexdec","nonword","low","low","5","terpe",0.75,-0.287682072451781,TRUE
"6462","L26","lexdec","nonword","low","low","6","deaffs",0.859,-0.151986356997882,TRUE
"6463","L26","lexdec","nonword","low","low","4","shuf",0.718,-0.331285709933913,TRUE
"6464","L26","lexdec","nonword","low","low","4","veut",0.719,-0.32989392126109,TRUE
"6465","L26","lexdec","nonword","low","low","5","clett",0.906,-0.0987159729391577,TRUE
"6466","L26","lexdec","nonword","low","low","5","highf",1.312,0.271552690521897,TRUE
"6467","L26","lexdec","nonword","low","low","6","drownt",0.953,-0.048140375327935,TRUE
"6468","L26","lexdec","nonword","low","low","6","korged",0.984,-0.0161293819298836,TRUE
"6469","L26","lexdec","nonword","low","low","6","breked",0.688,-0.373966441048793,TRUE
"6470","L26","lexdec","nonword","low","low","4","zarc",0.953,-0.048140375327935,TRUE
"6471","L26","lexdec","nonword","low","low","4","ipce",0.906,-0.0987159729391577,TRUE
"6472","L26","lexdec","nonword","low","low","4","dwur",0.797,-0.226900600191922,TRUE
"6473","L26","lexdec","nonword","low","low","5","scanx",1.329,0.284426779731108,TRUE
"6474","L26","lexdec","nonword","low","low","5","haivs",1.297,0.260053905334307,TRUE
"6475","L26","lexdec","nonword","low","low","6","cratts",0.828,-0.188742124596877,TRUE
"6476","L26","lexdec","nonword","low","low","6","lothed",0.703,-0.352398387171472,TRUE
"6477","L26","lexdec","nonword","low","low","4","naln",0.922,-0.0812100554255432,TRUE
"6478","L26","lexdec","nonword","low","low","4","truv",0.75,-0.287682072451781,TRUE
"6479","L26","lexdec","nonword","low","low","5","shond",0.984,-0.0161293819298836,TRUE
"6480","L26","lexdec","nonword","low","low","5","snauk",1.297,0.260053905334307,TRUE
"6481","L26","lexdec","nonword","low","low","6","cruled",1.125,0.117783035656383,TRUE
"6482","L26","lexdec","nonword","low","low","6","froads",0.907,-0.0976128288670004,TRUE
"6483","L26","lexdec","nonword","low","low","6","yolbed",0.422,-0.862749964946125,TRUE
"6484","L26","lexdec","word","low","low","4","jolt",0.594,-0.520875959619492,TRUE
"6485","L26","lexdec","word","low","low","4","afar",0.641,-0.444725822061467,TRUE
"6486","L26","lexdec","word","low","low","4","wolf",0.703,-0.352398387171472,TRUE
"6487","L26","lexdec","word","low","low","5","discs",0.656,-0.421594490038048,TRUE
"6488","L26","lexdec","word","low","low","5","joins",0.5,-0.693147180559945,TRUE
"6489","L26","lexdec","word","low","low","5","abide",0.672,-0.397496938458987,TRUE
"6490","L26","lexdec","word","low","low","6","summed",1.265,0.235072122179483,TRUE
"6491","L26","lexdec","word","low","low","6","bolted",0.797,-0.226900600191922,TRUE
"6492","L26","lexdec","word","low","low","4","defy",1.359,0.306749135169007,TRUE
"6493","L26","lexdec","word","low","low","4","soak",0.766,-0.266573109241546,TRUE
"6494","L26","lexdec","word","low","low","4","grub",0.969,-0.0314906670913708,TRUE
"6495","L26","lexdec","word","low","low","5","roast",1.078,0.0751074724868055,TRUE
"6496","L26","lexdec","word","low","low","5","ounce",0.969,-0.0314906670913708,TRUE
"6497","L26","lexdec","word","low","low","5","knack",0.969,-0.0314906670913708,TRUE
"6498","L26","lexdec","word","low","low","6","flexed",0.829,-0.187535123846842,TRUE
"6499","L26","lexdec","word","low","low","6","chewed",0.781,-0.247180129142451,TRUE
"6500","L26","lexdec","word","low","low","4","wrap",1.11,0.104360015324243,TRUE
"6501","L26","lexdec","word","low","low","4","itch",0.969,-0.0314906670913708,TRUE
"6502","L26","lexdec","word","low","low","5","baton",0.906,-0.0987159729391577,TRUE
"6503","L26","lexdec","word","low","low","5","derby",0.813,-0.207024169434327,TRUE
"6504","L26","lexdec","word","low","low","6","undone",1.015,0.0148886124937506,TRUE
"6505","L26","lexdec","word","low","low","6","clique",0.859,-0.151986356997882,TRUE
"6506","L26","lexdec","word","low","low","4","oval",0.782,-0.245900538436826,TRUE
"6507","L26","lexdec","word","low","low","4","hazy",1.86,0.62057648772511,TRUE
"6508","L26","lexdec","word","low","low","5","hosts",1.078,0.0751074724868055,TRUE
"6509","L26","lexdec","word","low","low","5","farce",1.125,0.117783035656383,TRUE
"6510","L26","lexdec","word","low","low","5","truce",1.218,0.197210169287705,TRUE
"6511","L26","lexdec","word","low","low","6","masked",0.937,-0.0650719967437148,TRUE
"6512","L26","lexdec","word","low","low","4","isle",0.907,-0.0976128288670004,TRUE
"6513","L26","lexdec","word","low","low","4","chef",1.015,0.0148886124937506,TRUE
"6514","L26","lexdec","word","low","low","4","glee",0.891,-0.115410851511328,TRUE
"6515","L26","lexdec","word","low","low","5","marsh",1.016,0.0158733491562902,TRUE
"6516","L26","lexdec","word","low","low","5","idiom",0.703,-0.352398387171472,TRUE
"6517","L26","lexdec","word","low","low","6","weighs",1.14,0.131028262406404,TRUE
"6518","L26","lexdec","word","low","low","6","glowed",0.812,-0.208254938820459,TRUE
"6519","L27","lexdec","nonword","high","high","4","haie",1.187,0.171429115627531,TRUE
"6520","L27","lexdec","nonword","high","high","4","uows",0.875,-0.133531392624523,TRUE
"6521","L27","lexdec","nonword","high","high","5","iulls",0.875,-0.133531392624523,TRUE
"6522","L27","lexdec","nonword","high","high","5","clajs",0.875,-0.133531392624523,TRUE
"6523","L27","lexdec","nonword","high","high","6","seaqed",1.016,0.0158733491562902,TRUE
"6524","L27","lexdec","nonword","high","high","6","uucked",0.906,-0.0987159729391577,TRUE
"6525","L27","lexdec","nonword","high","high","6","eoomed",1.937,0.661140384424859,TRUE
"6526","L27","lexdec","nonword","high","high","4","tiue",0.781,-0.247180129142451,TRUE
"6527","L27","lexdec","nonword","high","high","4","diae",0.906,-0.0987159729391577,TRUE
"6528","L27","lexdec","nonword","high","high","4","iape",1.421,0.351360849114964,TRUE
"6529","L27","lexdec","nonword","high","high","5","uands",0.735,-0.3078847797693,TRUE
"6530","L27","lexdec","nonword","high","high","5","oines",0.813,-0.207024169434327,TRUE
"6531","L27","lexdec","nonword","high","high","6","qobbed",0.938,-0.0640053299759124,TRUE
"6532","L27","lexdec","nonword","high","high","6","aumble",0.734,-0.309246250367621,TRUE
"6533","L27","lexdec","nonword","high","high","6","uilled",0.641,-0.444725822061467,TRUE
"6534","L27","lexdec","nonword","high","high","4","braj",0.734,-0.309246250367621,TRUE
"6535","L27","lexdec","nonword","high","high","4","iout",0.719,-0.32989392126109,TRUE
"6536","L27","lexdec","nonword","high","high","5","wiwes",1.359,0.306749135169007,TRUE
"6537","L27","lexdec","nonword","high","high","5","ueans",0.719,-0.32989392126109,TRUE
"6538","L27","lexdec","nonword","high","high","5","aeals",0.766,-0.266573109241546,TRUE
"6539","L27","lexdec","nonword","high","high","6","xashed",0.734,-0.309246250367621,TRUE
"6540","L27","lexdec","nonword","high","high","6","einged",0.656,-0.421594490038048,TRUE
"6541","L27","lexdec","nonword","high","high","4","eush",0.594,-0.520875959619492,TRUE
"6542","L27","lexdec","nonword","high","high","4","uabs",0.547,-0.603306476560156,TRUE
"6543","L27","lexdec","nonword","high","high","5","uests",0.594,-0.520875959619492,TRUE
"6544","L27","lexdec","nonword","high","high","5","oales",0.922,-0.0812100554255432,TRUE
"6545","L27","lexdec","nonword","high","high","5","eings",0.734,-0.309246250367621,TRUE
"6546","L27","lexdec","nonword","high","high","6","sgacks",0.531,-0.632993257740198,TRUE
"6547","L27","lexdec","nonword","high","high","6","sjares",0.954,-0.0470916075338506,TRUE
"6548","L27","lexdec","nonword","high","high","4","daie",0.593,-0.522560879984412,TRUE
"6549","L27","lexdec","nonword","high","high","4","aied",0.531,-0.632993257740198,TRUE
"6550","L27","lexdec","nonword","high","high","5","caoed",0.609,-0.49593701127224,TRUE
"6551","L27","lexdec","nonword","high","high","5","shaoe",0.578,-0.54818141030976,TRUE
"6552","L27","lexdec","nonword","high","high","6","szores",0.672,-0.397496938458987,TRUE
"6553","L27","lexdec","nonword","high","high","6","sxared",0.563,-0.574475650842447,TRUE
"6554","L27","lexdec","nonword","high","high","6","aocked",0.703,-0.352398387171472,TRUE
"6555","L27","lexdec","word","high","high","4","fill",0.578,-0.54818141030976,TRUE
"6556","L27","lexdec","word","high","high","4","milk",0.672,-0.397496938458987,TRUE
"6557","L27","lexdec","word","high","high","4","post",1.687,0.522951803563831,TRUE
"6558","L27","lexdec","word","high","high","5","store",0.813,-0.207024169434327,TRUE
"6559","L27","lexdec","word","high","high","5","forms",0.906,-0.0987159729391577,TRUE
"6560","L27","lexdec","word","high","high","5","moves",1.047,0.0459289318883997,TRUE
"6561","L27","lexdec","word","high","high","6","packed",1.094,0.0898407039997895,TRUE
"6562","L27","lexdec","word","high","high","6","rights",1.235,0.211070970079941,TRUE
"6563","L27","lexdec","word","high","high","4","test",0.734,-0.309246250367621,TRUE
"6564","L27","lexdec","word","high","high","4","pool",0.906,-0.0987159729391577,TRUE
"6565","L27","lexdec","word","high","high","4","ship",0.484,-0.725670372265505,TRUE
"6566","L27","lexdec","word","high","high","5","hills",0.75,-0.287682072451781,TRUE
"6567","L27","lexdec","word","high","high","5","loved",0.718,-0.331285709933913,TRUE
"6568","L27","lexdec","word","high","high","6","finger",0.61,-0.49429632181478,TRUE
"6569","L27","lexdec","word","high","high","6","waters",0.704,-0.350976922824095,TRUE
"6570","L27","lexdec","word","high","high","6","paying",1.438,0.363253259298855,TRUE
"6571","L27","lexdec","word","high","high","4","push",0.64,-0.446287102628419,TRUE
"6572","L27","lexdec","word","high","high","4","yard",2.125,0.75377180237638,TRUE
"6573","L27","lexdec","word","high","high","5","lower",0.829,-0.187535123846842,TRUE
"6574","L27","lexdec","word","high","high","5","grown",0.547,-0.603306476560156,TRUE
"6575","L27","lexdec","word","high","high","5","walls",0.844,-0.16960278438618,TRUE
"6576","L27","lexdec","word","high","high","6","latter",0.563,-0.574475650842447,TRUE
"6577","L27","lexdec","word","high","high","6","bitter",0.703,-0.352398387171472,TRUE
"6578","L27","lexdec","word","high","high","4","nose",0.656,-0.421594490038048,TRUE
"6579","L27","lexdec","word","high","high","4","coal",0.5,-0.693147180559945,TRUE
"6580","L27","lexdec","word","high","high","4","park",0.75,-0.287682072451781,TRUE
"6581","L27","lexdec","word","high","high","5","parts",0.625,-0.470003629245736,TRUE
"6582","L27","lexdec","word","high","high","5","homes",0.547,-0.603306476560156,TRUE
"6583","L27","lexdec","word","high","high","5","pages",0.593,-0.522560879984412,TRUE
"6584","L27","lexdec","word","high","high","6","picked",0.703,-0.352398387171472,TRUE
"6585","L27","lexdec","word","high","high","6","leaned",0.546,-0.605136303237232,TRUE
"6586","L27","lexdec","word","high","high","4","safe",0.484,-0.725670372265505,TRUE
"6587","L27","lexdec","word","high","high","4","ease",1.094,0.0898407039997895,TRUE
"6588","L27","lexdec","word","high","high","5","paint",0.625,-0.470003629245736,TRUE
"6589","L27","lexdec","word","high","high","5","river",0.719,-0.32989392126109,TRUE
"6590","L27","lexdec","word","high","high","6","stayed",0.656,-0.421594490038048,TRUE
"6591","L27","lexdec","word","high","high","6","missed",0.719,-0.32989392126109,TRUE
"6592","L27","lexdec","word","high","high","6","stated",0.516,-0.661648513500574,TRUE
"6593","L27","lexdec","nonword","high","low","4","doon",0.765,-0.267879445155601,TRUE
"6594","L27","lexdec","nonword","high","low","5","stams",1.203,0.184818436992542,TRUE
"6595","L27","lexdec","nonword","high","low","5","vobes",1.235,0.211070970079941,TRUE
"6596","L27","lexdec","nonword","high","low","6","hipped",1.328,0.283674051054242,TRUE
"6597","L27","lexdec","nonword","high","low","6","craked",0.844,-0.16960278438618,TRUE
"6598","L27","lexdec","nonword","high","low","6","blaced",1.328,0.283674051054242,TRUE
"6599","L27","lexdec","nonword","high","low","4","slol",1.765,0.56815069038526,TRUE
"6600","L27","lexdec","nonword","high","low","4","looc",0.812,-0.208254938820459,TRUE
"6601","L27","lexdec","nonword","high","low","5","feeks",0.828,-0.188742124596877,TRUE
"6602","L27","lexdec","nonword","high","low","5","keeks",1.329,0.284426779731108,TRUE
"6603","L27","lexdec","nonword","high","low","6","crames",0.875,-0.133531392624523,TRUE
"6604","L27","lexdec","nonword","high","low","6","blaked",0.953,-0.048140375327935,TRUE
"6605","L27","lexdec","nonword","high","low","4","draz",0.828,-0.188742124596877,TRUE
"6606","L27","lexdec","nonword","high","low","4","bims",0.609,-0.49593701127224,TRUE
"6607","L27","lexdec","nonword","high","low","5","yails",1.281,0.247641022914597,TRUE
"6608","L27","lexdec","nonword","high","low","5","speep",0.797,-0.226900600191922,TRUE
"6609","L27","lexdec","nonword","high","low","6","blaved",1.61,0.476234178996372,TRUE
"6610","L27","lexdec","nonword","high","low","6","treaks",1.64,0.494696241836107,TRUE
"6611","L27","lexdec","nonword","high","low","4","fler",0.813,-0.207024169434327,TRUE
"6612","L27","lexdec","nonword","high","low","4","yuts",0.546,-0.605136303237232,TRUE
"6613","L27","lexdec","nonword","high","low","4","bups",0.735,-0.3078847797693,TRUE
"6614","L27","lexdec","nonword","high","low","5","rairs",0.734,-0.309246250367621,TRUE
"6615","L27","lexdec","nonword","high","low","5","frain",0.797,-0.226900600191922,TRUE
"6616","L27","lexdec","nonword","high","low","6","looned",0.797,-0.226900600191922,TRUE
"6617","L27","lexdec","nonword","high","low","6","eacked",0.906,-0.0987159729391577,TRUE
"6618","L27","lexdec","nonword","high","low","4","saft",1.093,0.0889262091944015,TRUE
"6619","L27","lexdec","nonword","high","low","4","gark",0.719,-0.32989392126109,TRUE
"6620","L27","lexdec","nonword","high","low","5","saged",0.719,-0.32989392126109,TRUE
"6621","L27","lexdec","nonword","high","low","5","glave",0.937,-0.0650719967437148,TRUE
"6622","L27","lexdec","nonword","high","low","6","zailed",1.328,0.283674051054242,TRUE
"6623","L27","lexdec","nonword","high","low","6","sulled",1.829,0.603769369408729,TRUE
"6624","L27","lexdec","word","high","low","4","wail",0.922,-0.0812100554255432,TRUE
"6625","L27","lexdec","word","high","low","4","cove",0.953,-0.048140375327935,TRUE
"6626","L27","lexdec","word","high","low","5","rowed",0.64,-0.446287102628419,TRUE
"6627","L27","lexdec","word","high","low","5","pears",1.125,0.117783035656383,TRUE
"6628","L27","lexdec","word","high","low","5","stark",0.766,-0.266573109241546,TRUE
"6629","L27","lexdec","word","high","low","6","singer",2.093,0.738598443463863,TRUE
"6630","L27","lexdec","word","high","low","6","cocked",0.657,-0.420071260497527,TRUE
"6631","L27","lexdec","word","high","low","4","tilt",1.156,0.144965770250186,TRUE
"6632","L27","lexdec","word","high","low","4","reed",1.562,0.445967051417494,TRUE
"6633","L27","lexdec","word","high","low","4","coil",0.75,-0.287682072451781,TRUE
"6634","L27","lexdec","word","high","low","5","rover",0.656,-0.421594490038048,TRUE
"6635","L27","lexdec","word","high","low","5","grate",0.891,-0.115410851511328,TRUE
"6636","L27","lexdec","word","high","low","6","licked",0.578,-0.54818141030976,TRUE
"6637","L27","lexdec","word","high","low","6","lashes",1.781,0.577175004307525,TRUE
"6638","L27","lexdec","word","high","low","4","leak",0.89,-0.116533816255952,TRUE
"6639","L27","lexdec","word","high","low","4","hike",0.672,-0.397496938458987,TRUE
"6640","L27","lexdec","word","high","low","4","swan",0.75,-0.287682072451781,TRUE
"6641","L27","lexdec","word","high","low","5","wakes",0.516,-0.661648513500574,TRUE
"6642","L27","lexdec","word","high","low","5","scare",1.281,0.247641022914597,TRUE
"6643","L27","lexdec","word","high","low","5","forts",0.687,-0.375420986759788,TRUE
"6644","L27","lexdec","word","high","low","6","paving",1.484,0.394741144745189,TRUE
"6645","L27","lexdec","word","high","low","6","shakes",0.969,-0.0314906670913708,TRUE
"6646","L27","lexdec","word","high","low","4","flaw",0.812,-0.208254938820459,TRUE
"6647","L27","lexdec","word","high","low","4","melt",0.578,-0.54818141030976,TRUE
"6648","L27","lexdec","word","high","low","4","lure",0.578,-0.54818141030976,TRUE
"6649","L27","lexdec","word","high","low","5","noses",0.594,-0.520875959619492,TRUE
"6650","L27","lexdec","word","high","low","5","berry",1.156,0.144965770250186,TRUE
"6651","L27","lexdec","word","high","low","6","banker",0.484,-0.725670372265505,TRUE
"6652","L27","lexdec","word","high","low","6","washes",1,0,TRUE
"6653","L27","lexdec","word","high","low","4","yell",0.766,-0.266573109241546,TRUE
"6654","L27","lexdec","word","high","low","4","zeal",0.547,-0.603306476560156,TRUE
"6655","L27","lexdec","word","high","low","5","waded",0.782,-0.245900538436826,TRUE
"6656","L27","lexdec","word","high","low","5","packs",0.484,-0.725670372265505,TRUE
"6657","L27","lexdec","word","high","low","6","tipped",1.219,0.198030850499135,TRUE
"6658","L27","lexdec","word","high","low","6","dating",0.5,-0.693147180559945,TRUE
"6659","L27","lexdec","word","high","low","6","ringed",0.469,-0.757152510535858,TRUE
"6660","L27","lexdec","nonword","low","high","4","plau",0.719,-0.32989392126109,TRUE
"6661","L27","lexdec","nonword","low","high","4","wefg",0.5,-0.693147180559945,TRUE
"6662","L27","lexdec","nonword","low","high","4","seqp",0.547,-0.603306476560156,TRUE
"6663","L27","lexdec","nonword","low","high","5","psems",0.485,-0.723606388044654,TRUE
"6664","L27","lexdec","nonword","low","high","5","moqld",1.046,0.0449733656427312,TRUE
"6665","L27","lexdec","nonword","low","high","5","phuph",2.422,0.884593645130901,TRUE
"6666","L27","lexdec","nonword","low","high","6","knenge",0.969,-0.0314906670913708,TRUE
"6667","L27","lexdec","nonword","low","high","6","jridge",1.437,0.362557607096888,TRUE
"6668","L27","lexdec","nonword","low","high","4","iurk",0.719,-0.32989392126109,TRUE
"6669","L27","lexdec","nonword","low","high","4","muwf",1.219,0.198030850499135,TRUE
"6670","L27","lexdec","nonword","low","high","4","wlus",1.063,0.0610950993598108,TRUE
"6671","L27","lexdec","nonword","low","high","5","stfte",1.094,0.0898407039997895,TRUE
"6672","L27","lexdec","nonword","low","high","5","yarzs",1.171,0.15785808461558,TRUE
"6673","L27","lexdec","nonword","low","high","6","sjints",0.906,-0.0987159729391577,TRUE
"6674","L27","lexdec","nonword","low","high","6","nekved",0.719,-0.32989392126109,TRUE
"6675","L27","lexdec","nonword","low","high","6","mhurch",0.953,-0.048140375327935,TRUE
"6676","L27","lexdec","nonword","low","high","4","nras",1.047,0.0459289318883997,TRUE
"6677","L27","lexdec","nonword","low","high","4","cruo",0.938,-0.0640053299759124,TRUE
"6678","L27","lexdec","nonword","low","high","5","yleak",1.094,0.0898407039997895,TRUE
"6679","L27","lexdec","nonword","low","high","5","mowzd",0.844,-0.16960278438618,TRUE
"6680","L27","lexdec","nonword","low","high","6","aooves",0.828,-0.188742124596877,TRUE
"6681","L27","lexdec","nonword","low","high","6","heeied",0.828,-0.188742124596877,TRUE
"6682","L27","lexdec","nonword","low","high","6","yurtwh",0.641,-0.444725822061467,TRUE
"6683","L27","lexdec","nonword","low","high","4","oxbs",0.844,-0.16960278438618,TRUE
"6684","L27","lexdec","nonword","low","high","4","murw",0.656,-0.421594490038048,TRUE
"6685","L27","lexdec","nonword","low","high","4","zonx",0.703,-0.352398387171472,TRUE
"6686","L27","lexdec","nonword","low","high","5","pikts",1.156,0.144965770250186,TRUE
"6687","L27","lexdec","nonword","low","high","5","nocve",1.203,0.184818436992542,TRUE
"6688","L27","lexdec","nonword","low","high","6","vrites",0.546,-0.605136303237232,TRUE
"6689","L27","lexdec","nonword","low","high","6","menxge",0.563,-0.574475650842447,TRUE
"6690","L27","lexdec","nonword","low","high","6","eulged",0.563,-0.574475650842447,TRUE
"6691","L27","lexdec","nonword","low","high","4","kexn",0.656,-0.421594490038048,TRUE
"6692","L27","lexdec","nonword","low","high","4","nsrm",0.609,-0.49593701127224,TRUE
"6693","L27","lexdec","nonword","low","high","4","bhef",0.625,-0.470003629245736,TRUE
"6694","L27","lexdec","nonword","low","high","5","snohd",0.625,-0.470003629245736,TRUE
"6695","L27","lexdec","nonword","low","high","5","drous",0.5,-0.693147180559945,TRUE
"6696","L27","lexdec","nonword","low","high","6","glzzed",0.578,-0.54818141030976,TRUE
"6697","L27","lexdec","nonword","low","high","6","typlib",0.578,-0.54818141030976,TRUE
